"","id","state","party","year","agree","recipient"
"1436",14,"AL","R",2018,0.564607056103967,"0"
"1437",15,"AL","R",2018,0.899686138987477,"0"
"1438",16,"AL","R",2018,0.981730239352846,"0"
"1439",17,"AL","R",2018,0.782507841260543,"0"
"1440",18,"AL","R",2018,1.38811832095399,"0"
"1441",19,"AL","R",2018,0.79541604464233,"0"
"1442",20,"AL","R",2018,0.333881864905441,"0"
"1443",21,"AL","R",2018,1.1912929241324,"0"
"1444",22,"AL","D",2018,0.130597255752606,"0"
"1445",23,"AL","D",2018,0.612348963272026,"0"
"1446",24,"AL","D",2018,-0.119138705731684,"0"
"1447",25,"AR","R",2018,1.02925760649444,"0"
"1448",26,"AR","R",2018,0.475667841621834,"0"
"1449",27,"AR","R",2018,1.54049442273405,"0"
"1450",28,"AR","R",2018,1.58563432192727,"0"
"1451",29,"AR","R",2018,0.987249016383754,"0"
"1452",30,"AR","R",2018,1.44019784174924,"0"
"1453",31,"AR","R",2018,0.699754668721243,"0"
"1454",32,"AR","R",2018,0.752333097219371,"0"
"1455",33,"AR","R",2018,1.30218603052066,"0"
"1456",34,"AR","R",2018,1.87047164635354,"0"
"1457",35,"AR","R",2018,1.36332711848346,"0"
"1458",36,"AR","R",2018,0.937249421332804,"0"
"1459",37,"AZ","R",2018,0.540003605825154,"1"
"1460",38,"AZ","R",2018,1.27920670306679,"1"
"1461",39,"AZ","R",2018,1.38588894731912,"1"
"1462",40,"AZ","R",2018,1.29985181815368,"1"
"1463",41,"AZ","R",2018,0.872604006784218,"1"
"1464",42,"AZ","D",2018,0.613741325720812,"1"
"1465",43,"AZ","D",2018,-0.10939293792858,"1"
"1466",44,"AZ","D",2018,-0.361218764559572,"1"
"1467",45,"AZ","R",2018,1.01124046260747,"1"
"1468",46,"AZ","R",2018,0.649649537783852,"1"
"1469",47,"AZ","R",2018,1.26752317398229,"1"
"1470",48,"AZ","D",2018,0.284510721888279,"1"
"1471",49,"AZ","D",2018,0.766079691471284,"1"
"1472",50,"AZ","D",2018,0.183140061843572,"1"
"1473",51,"AZ","D",2018,-0.264272686408395,"1"
"1474",52,"AZ","D",2018,-0.342354526585509,"1"
"1475",53,"AZ","R",2018,0.802111739222685,"1"
"1476",54,"AZ","R",2018,1.15744122344827,"1"
"1477",55,"AZ","R",2018,1.24548141675697,"1"
"1478",56,"AZ","R",2018,0.666827216151465,"1"
"1479",57,"AZ","D",2018,0.22582133318678,"1"
"1480",58,"AZ","D",2018,0.499083936016138,"1"
"1481",59,"AZ","D",2018,0.305887584806148,"1"
"1482",60,"AZ","R",2018,1.52426714141541,"1"
"1483",61,"AZ","R",2018,1.17058094444033,"1"
"1484",62,"AZ","R",2018,1.36469617899122,"1"
"1485",63,"AZ","D",2018,0.775947717509416,"1"
"1486",64,"AZ","D",2018,0.121881579608014,"1"
"1487",65,"AZ","D",2018,0.15253386719139,"1"
"1488",66,"CA","D",2018,0.540511153363974,"0"
"1489",67,"CA","D",2018,0.346349573658207,"0"
"1490",68,"CA","D",2018,0.153467150290912,"0"
"1491",69,"CA","D",2018,0.607159775030099,"0"
"1492",70,"CA","D",2018,0.105948679314377,"0"
"1493",71,"CA","D",2018,-0.12240815028988,"0"
"1494",72,"CA","D",2018,0.261783210149354,"0"
"1495",73,"CA","D",2018,0.108904731846751,"0"
"1496",74,"CA","D",2018,0.275944874211492,"0"
"1497",75,"CA","D",2018,0.462980777156355,"0"
"1498",76,"CA","D",2018,-0.301235063012679,"0"
"1499",77,"CA","D",2018,0.229298032997531,"0"
"1500",78,"CA","D",2018,0.444583678264773,"0"
"1501",79,"CA","D",2018,0.309905443622596,"0"
"1502",80,"CA","D",2018,-0.078537579839417,"0"
"1503",81,"CA","D",2018,0.139514307530869,"0"
"1504",82,"CA","D",2018,0.0407528693951527,"0"
"1505",83,"CA","R",2018,1.37838148030516,"0"
"1506",84,"CA","R",2018,1.04943218069621,"0"
"1507",85,"CA","R",2018,1.20378661680224,"0"
"1508",86,"CA","D",2018,0.513697360939053,"0"
"1509",87,"CA","D",2018,-0.287133701769382,"0"
"1510",88,"CA","D",2018,0.12703108080903,"0"
"1511",89,"CA","D",2018,0.100165443782159,"0"
"1512",90,"CA","D",2018,0.73110107225374,"0"
"1513",91,"CA","D",2018,-0.0296817673565359,"0"
"1514",92,"CA","R",2018,0.981959411874762,"0"
"1515",93,"CA","R",2018,0.694871258637022,"0"
"1516",94,"CA","R",2018,0.913367273043965,"0"
"1517",95,"CA","D",2018,0.0981830346318647,"0"
"1518",96,"CA","D",2018,0.14374708326069,"0"
"1519",97,"CA","D",2018,0.216764578245422,"0"
"1520",98,"CA","D",2018,0.121098059237639,"0"
"1521",99,"CA","D",2018,0.417437589274931,"0"
"1522",100,"CA","D",2018,-0.0130274184048044,"0"
"1523",101,"CA","D",2018,0.541477834946005,"0"
"1524",102,"CA","D",2018,-0.159488487316265,"0"
"1525",103,"CA","D",2018,-0.414888250581084,"0"
"1526",104,"CA","D",2018,0.0405315933438797,"0"
"1527",105,"CA","D",2018,0.589496409319817,"0"
"1528",106,"CA","D",2018,-0.350432208360173,"0"
"1529",107,"CA","D",2018,-0.147678679026042,"0"
"1530",108,"CA","D",2018,0.0947507646222826,"0"
"1531",109,"CA","D",2018,0.60010864473284,"0"
"1532",110,"CA","D",2018,0.756817908508401,"0"
"1533",111,"CA","R",2018,0.851529345037556,"0"
"1534",112,"CA","R",2018,1.37884884142202,"0"
"1535",113,"CA","D",2018,0.276975096593413,"0"
"1536",114,"CA","D",2018,-0.292520896695665,"0"
"1537",115,"CA","D",2018,0.279024560724353,"0"
"1538",116,"CA","D",2018,0.276612361810442,"0"
"1539",117,"CA","D",2018,0.34139110228142,"0"
"1540",118,"CA","D",2018,0.388985223377164,"0"
"1541",119,"CA","R",2018,0.540693542784697,"0"
"1542",120,"CA","R",2018,0.698425995807633,"0"
"1543",121,"CA","D",2018,0.0551452179586372,"0"
"1544",122,"CA","D",2018,0.423336415365387,"0"
"1545",123,"CA","D",2018,0.161268983265625,"0"
"1546",124,"CA","D",2018,0.358125988260123,"0"
"1547",125,"CA","D",2018,-0.298516591986532,"0"
"1548",126,"CA","D",2018,-0.0218854307268199,"0"
"1549",127,"CA","R",2018,1.26765420781926,"0"
"1550",128,"CA","R",2018,1.5468221232149,"0"
"1551",129,"CA","R",2018,0.650390543366431,"0"
"1552",130,"CA","D",2018,0.500858333702829,"0"
"1553",131,"CA","D",2018,0.128279990541582,"0"
"1554",132,"CA","D",2018,0.26164994287859,"0"
"1555",133,"CA","D",2018,0.291111271248867,"0"
"1556",134,"CA","D",2018,-0.185731177022099,"0"
"1557",135,"CA","D",2018,-0.0434865278003315,"0"
"1558",136,"CA","D",2018,-0.217934983688848,"0"
"1559",137,"CA","R",2018,0.726161509574279,"0"
"1560",138,"CA","R",2018,1.21363783483447,"0"
"1561",139,"CA","R",2018,0.720465708980687,"0"
"1562",140,"CA","R",2018,0.983977309943557,"0"
"1563",141,"CA","D",2018,0.0854347181799249,"0"
"1564",142,"CA","D",2018,-0.0328017781310923,"0"
"1565",143,"CA","D",2018,0.206021732801603,"0"
"1566",144,"CA","D",2018,0.180196920302618,"0"
"1567",145,"CA","D",2018,0.304973009761666,"0"
"1568",146,"CA","D",2018,-0.658386387962994,"0"
"1569",147,"CA","D",2018,-0.0166321764736846,"0"
"1570",148,"CA","D",2018,0.114945425893926,"0"
"1571",149,"CA","D",2018,-0.402172166580561,"0"
"1572",150,"CA","R",2018,1.09118072150203,"0"
"1573",151,"CA","R",2018,1.63559848881686,"0"
"1574",152,"CA","R",2018,0.563221051248493,"0"
"1575",153,"CA","D",2018,0.190479718246954,"0"
"1576",154,"CA","D",2018,-0.0657658370192504,"0"
"1577",155,"CA","D",2018,0.325445953312185,"0"
"1578",156,"CA","D",2018,0.514464675145719,"0"
"1579",157,"CA","D",2018,0.187257113910342,"0"
"1580",158,"CA","D",2018,-0.315308750606734,"0"
"1581",159,"CA","D",2018,0.337898264998427,"0"
"1582",160,"CA","D",2018,-0.45161693464628,"0"
"1583",161,"CA","D",2018,-0.426559324226713,"0"
"1584",162,"CA","D",2018,0.0144446248804907,"0"
"1585",163,"CA","D",2018,0.105126469162142,"0"
"1586",164,"CA","R",2018,1.27415836599898,"0"
"1587",165,"CA","R",2018,0.576344099259281,"0"
"1588",166,"CA","R",2018,0.38849446870955,"0"
"1589",167,"CA","D",2018,0.301097463315671,"0"
"1590",168,"CA","D",2018,0.424722813764054,"0"
"1591",169,"CA","D",2018,-0.433715945069242,"0"
"1592",170,"CA","R",2018,0.903293785452862,"0"
"1593",171,"CA","R",2018,1.38568973260985,"0"
"1594",172,"CA","R",2018,1.54922206867616,"0"
"1595",173,"CA","D",2018,-0.558770908651813,"0"
"1596",174,"CA","D",2018,-0.123767553586139,"0"
"1597",175,"CA","D",2018,-0.34259018757621,"0"
"1598",176,"CA","R",2018,1.21430571818115,"0"
"1599",177,"CA","R",2018,0.424156399878645,"0"
"1600",178,"CA","R",2018,1.14802361458964,"0"
"1601",179,"CA","D",2018,0.318904285690383,"0"
"1602",180,"CA","D",2018,0.442626830150945,"0"
"1603",181,"CA","D",2018,0.613523955404526,"0"
"1604",182,"CA","D",2018,0.16829192771243,"0"
"1605",183,"CA","D",2018,0.595662083113578,"0"
"1606",184,"CA","D",2018,-0.571473392991203,"0"
"1607",185,"CA","D",2018,0.0859870258943091,"0"
"1608",186,"CA","D",2018,0.179495115049574,"0"
"1609",187,"CA","D",2018,0.0826650796842648,"0"
"1610",188,"CA","D",2018,-0.299232452735607,"0"
"1611",189,"CA","D",2018,-0.379192973263246,"0"
"1612",190,"CA","R",2018,0.777324069183131,"0"
"1613",191,"CA","R",2018,0.904172198528688,"0"
"1614",192,"CA","D",2018,0.4453421763159,"0"
"1615",193,"CA","D",2018,0.129061369515864,"0"
"1616",194,"CA","D",2018,0.663202279949767,"0"
"1617",195,"CA","R",2018,0.77687152028508,"0"
"1618",196,"CA","R",2018,1.14981770038718,"0"
"1619",197,"CA","D",2018,0.531931718970878,"0"
"1620",198,"CA","D",2018,0.319923568030734,"0"
"1621",199,"CA","D",2018,0.306063414263802,"0"
"1622",200,"CA","D",2018,-0.164082220600671,"0"
"1623",201,"CA","D",2018,0.0321526390274866,"0"
"1624",202,"CA","D",2018,0.13989523986498,"0"
"1625",203,"CA","D",2018,-0.212726017665512,"0"
"1626",204,"CA","D",2018,0.194805162565123,"0"
"1627",205,"CA","D",2018,0.399687335770409,"0"
"1628",206,"CA","D",2018,0.74817233071258,"0"
"1629",207,"CA","D",2018,0.380082488177327,"0"
"1630",208,"CA","D",2018,0.133683918245072,"0"
"1631",209,"CA","D",2018,0.174507417140309,"0"
"1632",210,"CA","D",2018,-0.200627218540816,"0"
"1633",211,"CA","D",2018,-0.200084696751044,"0"
"1634",212,"CA","D",2018,0.795072068826002,"0"
"1635",213,"CA","D",2018,0.0966654059302205,"0"
"1636",214,"CA","D",2018,-0.521018282527249,"0"
"1637",215,"CA","D",2018,-0.0659893227612527,"0"
"1638",216,"CA","D",2018,0.0900376912276634,"0"
"1639",217,"CA","D",2018,-0.407098106256835,"0"
"1640",218,"CA","D",2018,0.00000382080980626531,"0"
"1641",219,"CA","D",2018,0.144223892553254,"0"
"1642",220,"CA","D",2018,0.408371074350998,"0"
"1643",221,"CA","D",2018,0.103734598519529,"0"
"1644",222,"CA","D",2018,0.469887984661408,"0"
"1645",223,"CA","D",2018,0.531416628850606,"0"
"1646",224,"CA","D",2018,-0.130031456939647,"0"
"1647",225,"CA","D",2018,0.100479625761057,"0"
"1648",226,"CA","R",2018,1.40733021094093,"0"
"1649",227,"CA","R",2018,1.29621281644616,"0"
"1650",228,"CA","D",2018,0.461002160080066,"0"
"1651",229,"CA","D",2018,-0.131370569081169,"0"
"1652",230,"CA","D",2018,-0.0833982291309378,"0"
"1653",231,"CA","D",2018,-0.619346496343568,"0"
"1654",232,"CA","D",2018,0.417678348367332,"0"
"1655",233,"CA","D",2018,0.536870284635905,"0"
"1656",234,"CA","R",2018,0.953749446121678,"0"
"1657",235,"CA","R",2018,0.7826656344407,"0"
"1658",236,"CO","R",2018,1.07240112956218,"0"
"1659",237,"CO","R",2018,1.08501989712492,"0"
"1660",238,"CO","R",2018,0.632266392077238,"0"
"1661",239,"CO","R",2018,0.521178899603651,"0"
"1662",240,"CO","R",2018,1.03940238147946,"0"
"1663",241,"CO","D",2018,-0.691856165926334,"0"
"1664",242,"CO","D",2018,-0.0951491331169718,"0"
"1665",243,"CO","D",2018,-0.0506593397066559,"0"
"1666",244,"CO","D",2018,0.369041403719954,"0"
"1667",245,"CO","D",2018,-0.390470647431171,"0"
"1668",246,"CO","R",2018,0.69833713172451,"0"
"1669",247,"CO","R",2018,0.795628008826486,"0"
"1670",248,"CO","R",2018,1.2515043471656,"0"
"1671",249,"CO","D",2018,0.0212207253599684,"0"
"1672",250,"CO","D",2018,-0.1258673404399,"0"
"1673",251,"CO","D",2018,-0.0400120006648014,"0"
"1674",252,"CO","D",2018,0.192631527514924,"0"
"1675",253,"CO","D",2018,-0.0650121536047431,"0"
"1676",254,"CO","D",2018,0.327973948900718,"0"
"1677",255,"CO","D",2018,0.202685155102557,"0"
"1678",256,"CO","R",2018,1.09671094364227,"0"
"1679",257,"CO","R",2018,1.19111696240668,"0"
"1680",258,"CO","R",2018,1.03180090274145,"0"
"1681",259,"CT","D",2018,-0.209358541065174,"0"
"1682",260,"CT","D",2018,0.164329150264881,"0"
"1683",261,"CT","D",2018,0.308011202246448,"0"
"1684",262,"CT","D",2018,0.115085662432701,"0"
"1685",263,"CT","D",2018,0.428270864775456,"0"
"1686",264,"CT","D",2018,0.218554973827314,"0"
"1687",265,"CT","D",2018,0.0941716217751468,"0"
"1688",266,"CT","D",2018,0.278826460499497,"0"
"1689",267,"CT","D",2018,0.923247902965978,"0"
"1690",268,"CT","D",2018,0.920101145129409,"0"
"1691",269,"CT","D",2018,0.410953118631865,"0"
"1692",270,"CT","D",2018,-0.258108178165548,"0"
"1693",271,"CT","D",2018,-0.0402411599392028,"0"
"1694",272,"CT","D",2018,-0.00314894966830986,"0"
"1695",273,"CT","D",2018,0.0748840983869418,"0"
"1696",274,"CT","D",2018,0.00746469476613929,"0"
"1697",275,"DE","D",2018,-0.249632209244031,"0"
"1698",276,"DE","D",2018,0.523272304604014,"0"
"1699",277,"DE","D",2018,-0.0642882075419157,"0"
"1700",278,"FL","R",2018,0.911351924222533,"1"
"1701",279,"FL","R",2018,0.64263535540975,"1"
"1702",280,"FL","R",2018,0.933706033127233,"1"
"1703",281,"FL","R",2018,0.466781986847365,"1"
"1704",282,"FL","R",2018,1.03003090611268,"1"
"1705",283,"FL","R",2018,0.792058113704402,"1"
"1706",284,"FL","D",2018,0.361607932604352,"1"
"1707",285,"FL","D",2018,0.248508919269614,"1"
"1708",286,"FL","D",2018,0.0643953415971743,"1"
"1709",287,"FL","R",2018,0.862463924123611,"1"
"1710",288,"FL","R",2018,0.609227615039268,"1"
"1711",289,"FL","D",2018,0.44350167800054,"1"
"1712",290,"FL","D",2018,0.291592338006112,"1"
"1713",291,"FL","D",2018,-0.179065607261808,"1"
"1714",292,"FL","R",2018,0.60636922160611,"1"
"1715",293,"FL","R",2018,0.792162209881447,"1"
"1716",294,"FL","R",2018,0.905507430568955,"1"
"1717",295,"FL","D",2018,-0.000614865543567933,"1"
"1718",296,"FL","D",2018,-0.19382454546214,"1"
"1719",297,"FL","D",2018,-0.417297021698306,"1"
"1720",298,"FL","R",2018,0.210322883538546,"1"
"1721",299,"FL","R",2018,1.32209439191859,"1"
"1722",300,"FL","D",2018,0.339687724780009,"1"
"1723",301,"FL","D",2018,0.147743000160313,"1"
"1724",302,"FL","D",2018,-0.0441816551567381,"1"
"1725",303,"FL","R",2018,0.915357473010635,"1"
"1726",304,"FL","R",2018,0.575003025454781,"1"
"1727",305,"FL","R",2018,0.905493463415874,"1"
"1728",306,"FL","D",2018,0.212537927265555,"1"
"1729",307,"FL","D",2018,0.537735389501828,"1"
"1730",308,"FL","D",2018,0.625246914066764,"1"
"1731",309,"FL","R",2018,0.864011349729285,"1"
"1732",310,"FL","R",2018,0.718524407972563,"1"
"1733",311,"FL","R",2018,0.899830016140818,"1"
"1734",312,"FL","D",2018,-0.119710487378402,"1"
"1735",313,"FL","D",2018,0.00492716234326572,"1"
"1736",314,"FL","D",2018,-0.0588382273519401,"1"
"1737",315,"FL","D",2018,0.121306365568464,"1"
"1738",316,"FL","D",2018,-0.0214874537804616,"1"
"1739",317,"FL","D",2018,-0.263776076069414,"1"
"1740",318,"FL","R",2018,1.19626009454203,"1"
"1741",319,"FL","R",2018,0.629301342913883,"1"
"1742",320,"FL","R",2018,1.01433258149023,"1"
"1743",321,"FL","D",2018,0.358472877240033,"1"
"1744",322,"FL","D",2018,0.651061337643771,"1"
"1745",323,"FL","D",2018,-0.171188239466267,"1"
"1746",324,"FL","D",2018,-0.026594744086502,"1"
"1747",325,"FL","D",2018,-0.0831013797576886,"1"
"1748",326,"FL","R",2018,0.59794874117477,"1"
"1749",327,"FL","R",2018,0.474590914678039,"1"
"1750",328,"FL","R",2018,0.667656077679916,"1"
"1751",329,"FL","R",2018,0.894664140291544,"1"
"1752",330,"FL","R",2018,0.877368038775107,"1"
"1753",331,"FL","R",2018,1.01201896363364,"1"
"1754",332,"FL","R",2018,1.20633130574516,"1"
"1755",333,"FL","R",2018,0.936615986291796,"1"
"1756",334,"FL","R",2018,1.19100624449658,"1"
"1757",335,"FL","R",2018,0.803228628443495,"1"
"1758",336,"FL","R",2018,0.801368409494939,"1"
"1759",337,"FL","R",2018,0.89952116887219,"1"
"1760",338,"FL","R",2018,0.896125758482076,"1"
"1761",339,"FL","R",2018,1.42015493145658,"1"
"1762",340,"FL","R",2018,0.53712196982348,"1"
"1763",341,"FL","D",2018,0.242413782375671,"1"
"1764",342,"FL","D",2018,-0.402517820795426,"1"
"1765",343,"FL","D",2018,0.0454223249786403,"1"
"1766",344,"FL","D",2018,-0.0156203371777742,"1"
"1767",345,"FL","D",2018,0.0443148753011737,"1"
"1768",346,"FL","R",2018,1.29107681982479,"1"
"1769",347,"FL","R",2018,1.34082439657935,"1"
"1770",348,"FL","R",2018,1.11357351647057,"1"
"1771",349,"FL","R",2018,0.575691939849685,"1"
"1772",350,"FL","D",2018,0.187902927780028,"1"
"1773",351,"FL","D",2018,0.537779868535047,"1"
"1774",352,"FL","D",2018,0.312453680852828,"1"
"1775",353,"FL","R",2018,0.433684815098361,"1"
"1776",354,"FL","R",2018,0.905360358385385,"1"
"1777",355,"FL","R",2018,1.23592695601549,"1"
"1778",356,"FL","D",2018,0.186097366797146,"1"
"1779",357,"FL","D",2018,0.357006457418284,"1"
"1780",358,"FL","D",2018,0.69990837871843,"1"
"1781",359,"FL","R",2018,1.30453355917479,"1"
"1782",360,"FL","R",2018,1.19261737514054,"1"
"1783",361,"FL","R",2018,1.13692917441734,"1"
"1784",362,"FL","R",2018,1.07170725121929,"1"
"1785",363,"FL","R",2018,1.28533337866455,"1"
"1786",364,"GA","R",2018,0.634843537491189,"1"
"1787",365,"GA","R",2018,0.992842168169087,"1"
"1788",366,"GA","R",2018,1.17304850439936,"1"
"1789",367,"GA","D",2018,0.666665542082009,"1"
"1790",368,"GA","D",2018,0.284755314053644,"1"
"1791",369,"GA","D",2018,0.199599541940681,"1"
"1792",370,"GA","R",2018,1.6548611939626,"1"
"1793",371,"GA","R",2018,1.01475311194158,"1"
"1794",372,"GA","R",2018,1.05726171812897,"1"
"1795",373,"GA","R",2018,0.815949534497349,"1"
"1796",374,"GA","R",2018,1.01054152694131,"1"
"1797",375,"GA","R",2018,0.997448349955859,"1"
"1798",376,"GA","R",2018,0.284871485386536,"1"
"1799",377,"GA","R",2018,1.13797336606133,"1"
"1800",378,"GA","R",2018,0.933238694692009,"1"
"1801",379,"GA","R",2018,0.65448043230322,"1"
"1802",380,"GA","R",2018,1.28468601784876,"1"
"1803",381,"GA","R",2018,1.05154279153209,"1"
"1804",382,"GA","R",2018,0.606784822301203,"1"
"1805",383,"GA","R",2018,0.680404186136285,"1"
"1806",384,"GA","R",2018,0.698577546367346,"1"
"1807",385,"GA","R",2018,1.1135001082083,"1"
"1808",386,"GA","R",2018,0.567258041754098,"1"
"1809",387,"GA","D",2018,0.160660328638302,"1"
"1810",388,"GA","D",2018,-0.217885702747855,"1"
"1811",389,"GA","D",2018,0.0226546222651679,"1"
"1812",390,"GA","D",2018,0.433822719422199,"1"
"1813",391,"GA","D",2018,0.348563074705709,"1"
"1814",392,"GA","D",2018,0.101275526223771,"1"
"1815",393,"GA","R",2018,0.881808279012055,"1"
"1816",394,"GA","R",2018,0.83797267790574,"1"
"1817",395,"GA","R",2018,0.659486703585036,"1"
"1818",396,"GA","D",2018,-0.152810685557022,"1"
"1819",397,"GA","D",2018,0.0661883428554568,"1"
"1820",398,"GA","D",2018,-0.100695252993939,"1"
"1821",399,"GA","D",2018,0.617494735781945,"1"
"1822",400,"GA","D",2018,0.586487760103928,"1"
"1823",401,"GA","R",2018,0.493075391373566,"1"
"1824",402,"GA","R",2018,0.927258351362593,"1"
"1825",403,"GA","R",2018,1.33253488338615,"1"
"1826",404,"GA","R",2018,1.10003960255502,"1"
"1827",405,"GA","R",2018,0.616941165198651,"1"
"1828",406,"GA","R",2018,0.765544266017026,"1"
"1829",407,"HI","D",2018,-0.381880904648011,"0"
"1830",408,"HI","D",2018,-0.194111372573015,"0"
"1831",409,"HI","D",2018,0.196557599412837,"0"
"1832",410,"HI","D",2018,0.280398192534401,"0"
"1833",411,"HI","D",2018,0.0802684232356138,"0"
"1834",412,"HI","D",2018,-0.204082738762964,"0"
"1835",413,"HI","D",2018,-0.0681701572545634,"0"
"1836",414,"IA","D",2018,-0.622896983654472,"0"
"1837",415,"IA","D",2018,-0.131645535909601,"0"
"1838",416,"IA","R",2018,0.776713233293643,"0"
"1839",417,"IA","R",2018,1.01432689419412,"0"
"1840",418,"IA","D",2018,-0.249182908048359,"0"
"1841",419,"IA","D",2018,0.0364381333594045,"0"
"1842",420,"IA","R",2018,1.18552574231443,"0"
"1843",421,"IA","R",2018,1.09604065657668,"0"
"1844",422,"IA","R",2018,0.561080075936929,"0"
"1845",423,"IA","D",2018,0.0524030521718745,"0"
"1846",424,"IA","D",2018,0.515636862471502,"0"
"1847",425,"IA","D",2018,0.114499414585441,"0"
"1848",426,"IA","R",2018,0.624074314840123,"0"
"1849",427,"IA","R",2018,1.32834756485675,"0"
"1850",428,"ID","R",2018,0.635717257116944,"0"
"1851",429,"ID","R",2018,1.15908315586385,"0"
"1852",430,"ID","R",2018,1.15661469522766,"0"
"1853",431,"ID","R",2018,1.15481725191463,"0"
"1854",432,"ID","R",2018,0.35828621291625,"0"
"1855",433,"ID","R",2018,0.653575891084038,"0"
"1856",434,"ID","R",2018,0.515814490798918,"0"
"1857",435,"IL","D",2018,0.168723033659082,"0"
"1858",436,"IL","D",2018,0.834402862985062,"0"
"1859",437,"IL","D",2018,-0.0381711481255728,"0"
"1860",438,"IL","R",2018,1.27078095476564,"0"
"1861",439,"IL","R",2018,1.04419751078742,"0"
"1862",440,"IL","R",2018,1.75677096377986,"0"
"1863",441,"IL","D",2018,0.36863729445446,"0"
"1864",442,"IL","D",2018,0.19955419969646,"0"
"1865",443,"IL","D",2018,0.281672159935242,"0"
"1866",444,"IL","D",2018,-0.208268008808787,"0"
"1867",445,"IL","D",2018,0.313331474379138,"0"
"1868",446,"IL","R",2018,0.48029891277808,"0"
"1869",447,"IL","R",2018,0.730950633442745,"0"
"1870",448,"IL","R",2018,1.18956974684071,"0"
"1871",449,"IL","D",2018,0.44317426572792,"0"
"1872",450,"IL","D",2018,0.546690058120425,"0"
"1873",451,"IL","D",2018,0.399386650567852,"0"
"1874",452,"IL","D",2018,0.32013672756016,"0"
"1875",453,"IL","D",2018,0.00906651412994917,"0"
"1876",454,"IL","D",2018,-0.0838050254972691,"0"
"1877",455,"IL","D",2018,0.426924498388791,"0"
"1878",456,"IL","R",2018,0.80722000883149,"0"
"1879",457,"IL","R",2018,0.512652051889481,"0"
"1880",458,"IL","R",2018,0.853074396375906,"0"
"1881",459,"IL","R",2018,0.932392094535071,"0"
"1882",460,"IL","R",2018,0.950212261975792,"0"
"1883",461,"IL","D",2018,0.0206390786305485,"0"
"1884",462,"IL","D",2018,0.748942746118547,"0"
"1885",463,"IL","D",2018,0.40515495207026,"0"
"1886",464,"IL","D",2018,0.821732590236801,"0"
"1887",465,"IL","D",2018,0.0606933487799906,"0"
"1888",466,"IL","D",2018,0.427440332233811,"0"
"1889",467,"IL","D",2018,-0.0987652691648274,"0"
"1890",468,"IL","D",2018,0.450227651457078,"0"
"1891",469,"IL","D",2018,0.20274984900126,"0"
"1892",470,"IL","R",2018,1.10154168673113,"0"
"1893",471,"IL","R",2018,1.60190038476844,"0"
"1894",472,"IL","R",2018,1.01736141498858,"0"
"1895",473,"IL","D",2018,-0.292243680289427,"0"
"1896",474,"IL","D",2018,0.384226826395871,"0"
"1897",475,"IL","D",2018,0.0743759675515951,"0"
"1898",476,"IL","D",2018,0.0669315927197543,"0"
"1899",477,"IL","D",2018,0.233572891060078,"0"
"1900",478,"IL","D",2018,0.657959426361668,"0"
"1901",479,"IL","R",2018,1.11109041936886,"0"
"1902",480,"IL","R",2018,1.38068793770049,"0"
"1903",481,"IL","R",2018,0.821539784925152,"0"
"1904",482,"IL","R",2018,0.638435435525135,"0"
"1905",483,"IL","R",2018,0.648062020385384,"0"
"1906",484,"IL","D",2018,-0.352518719813095,"0"
"1907",485,"IL","D",2018,0.357093944869908,"0"
"1908",486,"IL","D",2018,0.0561955944337496,"0"
"1909",487,"IL","D",2018,0.0832936346229028,"0"
"1910",488,"IL","D",2018,0.170932213364344,"0"
"1911",489,"IL","D",2018,-0.0498245401553539,"0"
"1912",490,"IL","D",2018,-0.0848349406236737,"0"
"1913",491,"IL","D",2018,-0.240164221119419,"0"
"1914",492,"IN","R",2018,1.08323776709918,"0"
"1915",493,"IN","R",2018,0.325494351890636,"0"
"1916",494,"IN","R",2018,0.755825332934053,"0"
"1917",495,"IN","R",2018,0.755223507921847,"0"
"1918",496,"IN","R",2018,1.02580607723473,"0"
"1919",497,"IN","R",2018,1.24357281598341,"0"
"1920",498,"IN","R",2018,1.48212638141416,"0"
"1921",499,"IN","R",2018,0.757949690448852,"0"
"1922",500,"IN","R",2018,1.11897652122408,"0"
"1923",501,"IN","R",2018,0.855464802093314,"0"
"1924",502,"IN","R",2018,0.831511698455268,"0"
"1925",503,"IN","D",2018,-0.0556915652537296,"0"
"1926",504,"IN","D",2018,-0.282451689306459,"0"
"1927",505,"IN","D",2018,0.065202682017617,"0"
"1928",506,"IN","R",2018,0.986136372785347,"0"
"1929",507,"IN","R",2018,0.482279581110487,"0"
"1930",508,"IN","R",2018,1.44802707150163,"0"
"1931",509,"IN","R",2018,1.1932804590882,"0"
"1932",510,"IN","R",2018,0.973529227323085,"0"
"1933",511,"IN","R",2018,0.824903372821942,"0"
"1934",512,"IN","R",2018,1.31435066256896,"0"
"1935",513,"IN","R",2018,0.250953850831699,"0"
"1936",514,"IN","R",2018,0.854428182100022,"0"
"1937",515,"IN","D",2018,0.216377142852304,"0"
"1938",516,"IN","D",2018,-0.0458053340915154,"0"
"1939",517,"IN","D",2018,0.335117753469875,"0"
"1940",518,"IN","R",2018,0.79963285690812,"0"
"1941",519,"IN","R",2018,1.39825342356697,"0"
"1942",520,"IN","R",2018,1.1500586582589,"0"
"1943",521,"KS","D",2018,0.051829443913574,"0"
"1944",522,"KS","D",2018,-0.465715546708041,"0"
"1945",523,"KS","R",2018,1.02493689133532,"0"
